Category, Sink ID, Process ID, Thread ID, Time (Ticks), Text
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3584904850246,"[SceShellCore] Libc Heap Status: free 62%, in-use 1959.5 KB, trend +0.0 KB/min, peak 1992.6 KB, when 2237 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3729908619029,"[SceShellCore] Libc Heap Status: free 62%, in-use 1959.4 KB, trend -0.1 KB/min, peak 1992.6 KB, when 2328 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3779437058757,"[SceShellCore] Libc Heap Status: free 62%, in-use 1959.5 KB, trend +0.0 KB/min, peak 1992.6 KB, when 2359 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,3853749651753,"[SystemLogger][07:59:28:914][Thread 0x00018780][INFO][TRACE][ALWAYS][MAIN STREAM BEGIN][Heap]sanity OK, free 3236320 (62%), in-"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,3853749756586,"use 2006560 (38%), peak 2040384 (39%), when 2415 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3854288942905,"[SceShellCore] Libc Heap Status: free 62%, in-use 1960.5 KB, trend +1.0 KB/min, peak 1992.6 KB, when 2406 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,3854413158812,"[SystemLogger][07:59:29:331][Thread 0x00018780][INFO][TRACE][ALWAYS][MAIN STREAM END  ][Heap]sanity OK, free 3236032 (62%), in-"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,3854413239008,"use 2006848 (38%), peak 2040384 (39%), when 2416 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3903640888184,"[SceShellCore] Libc Heap Status: free 62%, in-use 1959.8 KB, trend +0.3 KB/min, peak 1992.6 KB, when 2437 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3944293229531,"[SceSystemStateMgr] No user input for 60 seconds
"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,3950635495050,"[SceShellUI] I/PSM.UI : UI system timer elapsed 00:46:00"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,3950635560008,"
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,4023187779676,"[SceShellCore] Libc Heap Status: free 62%, in-use 1959.7 KB, trend -0.1 KB/min, peak 1992.6 KB, when 2512 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,4072548849339,"[SceShellCore] Libc Heap Status: free 62%, in-use 1959.8 KB, trend +0.0 KB/min, peak 1992.6 KB, when 2543 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,4135625568360,"[SceSystemStateMgr] No user input for 180 seconds
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,4217573699671,"[SceShellCore] Libc Heap Status: free 62%, in-use 1959.7 KB, trend -0.1 KB/min, peak 1992.6 KB, when 2634 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,4267088184463,"[SceShellCore] Libc Heap Status: free 62%, in-use 1959.8 KB, trend +0.0 KB/min, peak 1992.6 KB, when 2665 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,4332482787981,"[SystemLogger][08:04:29:297][Thread 0x00018780][INFO][TRACE][ALWAYS][MAIN STREAM BEGIN][Heap]sanity OK, free 3236032 (62%), in-"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,4332482855610,"use 2006848 (38%), peak 2040384 (39%), when 2716 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,4333130530254,"[SystemLogger][08:04:29:703][Thread 0x00018780][INFO][TRACE][ALWAYS][MAIN STREAM END  ][Heap]sanity OK, free 3235712 (62%), in-"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,4333130623724,"use 2007168 (38%), peak 2040384 (39%), when 2716 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,4334036687190,"[SceShellCore] Libc Heap Status: free 62%, in-use 1960.1 KB, trend +0.3 KB/min, peak 1992.6 KB, when 2707 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,4412103127403,"[SceShellCore] Libc Heap Status: free 62%, in-use 1960.0 KB, trend +0.2 KB/min, peak 1992.6 KB, when 2756 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,4428766182003,"[SceShellUI] I/PSM.UI : UI system timer elapsed 00:51:00"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,4428766263709,"
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,4461470781447,"[SceShellCore] Libc Heap Status: free 62%, in-use 1960.1 KB, trend +0.0 KB/min, peak 1992.6 KB, when 2787 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,4518087855250,"[SceSystemStateMgr] No user input for 420 seconds
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,4606486234488,"[SceShellCore] Libc Heap Status: free 62%, in-use 1960.0 KB, trend -0.1 KB/min, peak 1992.6 KB, when 2878 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,4655852267957,"[SceShellCore] Libc Heap Status: free 62%, in-use 1960.1 KB, trend +0.0 KB/min, peak 1992.6 KB, when 2909 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,4801032931912,"[SceShellCore] Libc Heap Status: free 62%, in-use 1960.0 KB, trend -0.1 KB/min, peak 1992.6 KB, when 3000 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,4811231409003,"[SystemLogger][08:09:29:689][Thread 0x00018780][INFO][TRACE][ALWAYS][MAIN STREAM BEGIN][Heap]sanity OK, free 3235712 (62%), in-"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,4811231587998,"use 2007168 (38%), peak 2040384 (39%), when 3016 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,4811901386642,"[SystemLogger][08:09:30:110][Thread 0x00018780][INFO][TRACE][ALWAYS][MAIN STREAM END  ][Heap]sanity OK, free 3235424 (62%), in-"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,4811901481307,"use 2007456 (38%), peak 2040384 (39%), when 3016 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,4850396600165,"[SceShellCore] Libc Heap Status: free 62%, in-use 1960.4 KB, trend +0.3 KB/min, peak 1992.6 KB, when 3031 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,4906897909956,"[SceShellUI] I/PSM.UI : UI system timer elapsed 00:56:00"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,4906897983877,"
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,4995414330334,"[SceShellCore] Libc Heap Status: free 62%, in-use 1960.3 KB, trend -0.1 KB/min, peak 1992.6 KB, when 3122 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,5044778670395,"[SceShellCore] Libc Heap Status: free 62%, in-use 1960.4 KB, trend +0.0 KB/min, peak 1992.6 KB, when 3153 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,5189806683170,"[SceShellCore] Libc Heap Status: free 62%, in-use 1960.3 KB, trend -0.1 KB/min, peak 1992.6 KB, when 3244 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,5239171019466,"[SceShellCore] Libc Heap Status: free 62%, in-use 1960.4 KB, trend +0.0 KB/min, peak 1992.6 KB, when 3275 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,5283039555313,"[SceSystemStateMgr] No user input for 900 seconds
"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,5289958965943,"[SystemLogger][08:14:30:068][Thread 0x00018780][INFO][TRACE][ALWAYS][MAIN STREAM BEGIN][Heap]sanity OK, free 3235424 (62%), in-"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,5289959032946,"use 2007456 (38%), peak 2040384 (39%), when 3316 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,5290298424065,"[SceShellCore] Libc Heap Status: free 62%, in-use 1961.4 KB, trend +1.0 KB/min, peak 1992.6 KB, when 3307 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,5290605078447,"[SystemLogger][08:14:30:474][Thread 0x00018780][INFO][TRACE][ALWAYS][MAIN STREAM END  ][Heap]sanity OK, free 3235104 (62%), in-"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,5290605159364,"use 2007776 (38%), peak 2040384 (39%), when 3317 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,5339651904013,"[SceShellCore] Libc Heap Status: free 62%, in-use 1960.7 KB, trend +0.3 KB/min, peak 1992.6 KB, when 3338 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,5385028445848,"[SceShellUI] I/PSM.UI : UI system timer elapsed 01:01:00"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,5385028522147,"
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,5483055623149,"[SceShellCore] Libc Heap Status: free 62%, in-use 1960.6 KB, trend -0.1 KB/min, peak 1992.6 KB, when 3428 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,5532423417533,"[SceShellCore] Libc Heap Status: free 62%, in-use 1960.7 KB, trend +0.0 KB/min, peak 1992.6 KB, when 3459 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,5677580279766,"[SceShellCore] Libc Heap Status: free 62%, in-use 1960.6 KB, trend -0.1 KB/min, peak 1992.6 KB, when 3550 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,5726949642718,"[SceShellCore] Libc Heap Status: free 62%, in-use 1960.7 KB, trend +0.0 KB/min, peak 1992.6 KB, when 3581 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,5768700994126,"[SystemLogger][08:19:30:456][Thread 0x00018780][INFO][TRACE][ALWAYS][MAIN STREAM BEGIN][Heap]sanity OK, free 3235104 (62%), in-"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,5768701090925,"use 2007776 (38%), peak 2040384 (39%), when 3617 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,5769357438650,"[SystemLogger][08:19:30:868][Thread 0x00018780][INFO][TRACE][ALWAYS][MAIN STREAM END  ][Heap]sanity OK, free 3234816 (62%), in-"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,5769357499565,"use 2008064 (38%), peak 2040384 (39%), when 3617 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,5776309578045,"[SceShellCore] Libc Heap Status: free 62%, in-use 1961.0 KB, trend +0.3 KB/min, peak 1992.6 KB, when 3612 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,5863159856360,"[SceShellUI] I/PSM.UI : UI system timer elapsed 01:06:00"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,5863159947183,"
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,5871966830082,"[SceShellCore] Libc Heap Status: free 62%, in-use 1960.9 KB, trend -0.1 KB/min, peak 1992.6 KB, when 3672 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,5921318488695,"[SceShellCore] Libc Heap Status: free 62%, in-use 1961.0 KB, trend +0.0 KB/min, peak 1992.6 KB, when 3703 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,46,100431,6042808684465,"Mono-SceHttp (http): pool=4194304, maxInUse=11296 (0.269318%), currentInUse=4160 (0.0991821%)
"
PROCESS_OUTPUT,STREAM_STDIO,46,100431,6042809156755,"Mono-SceHttp  (ssl): pool=4194304, maxInUse=31648 (0.754547%), currentInUse=31648 (0.754547%)
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,6066336204726,"[SceShellCore] Libc Heap Status: free 62%, in-use 1960.9 KB, trend -0.1 KB/min, peak 1992.6 KB, when 3794 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,37,100127,6097891741391,"* removeDevice:L1082 [MBUS] Receive device disconnect event.(deviceId=0x3030d)
"
PROCESS_OUTPUT,STREAM_STDIO,37,100127,6097892521355,"@ checkAudioOutHandleStatus:L2484
"
PROCESS_OUTPUT,STREAM_STDIO,37,100127,6097893865554,"* removeDevice:L1082 [MBUS] Receive device disconnect event.(deviceId=0x4030c)
"
PROCESS_OUTPUT,STREAM_STDIO,37,100127,6097894459968,"@ checkAudioOutHandleStatus:L2484
"
PROCESS_OUTPUT,STREAM_STDIO,37,100127,6097895544546,"* removeDevice:L1082 [MBUS] Receive device disconnect event.(deviceId=0x5030b)
"
PROCESS_OUTPUT,STREAM_STDIO,37,100127,6097896228420,"@ checkAudioOutHandleStatus:L2484
"
PROCESS_OUTPUT,STREAM_STDIO,46,100407,6097902811671,"ScePsP[TID:0x18837]: sceMbusEvent has been received. (eventId=2 REMOVED, deviceId=0x3030d)
"
PROCESS_OUTPUT,STREAM_STDIO,46,100407,6097904675026,"ScePsP[TID:0x18837]: Close Pad [0x03020301]: ret=0x00000000
"
PROCESS_OUTPUT,STREAM_STDIO,46,100407,6097905048300,"ScePsP[TID:0x18837]: Close Pad [0x03030302]: ret=0x00000000
"
PROCESS_OUTPUT,STREAM_STDIO,46,100407,6097905518412,"ScePsP[TID:0x18837]: Close Pad [0x03040303]: ret=0x00000000
"
PROCESS_OUTPUT,STREAM_STDIO,46,100407,6097905779696,"ScePsP[TID:0x18837]: ConnectedDeviceStatus: count=1
"
PROCESS_OUTPUT,STREAM_STDIO,46,100407,6097905967108,"  [c][DeviceId          ][UserId    ][Model     ]
"
PROCESS_OUTPUT,STREAM_STDIO,46,100407,6097905994248,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,46,100407,6097906203918,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,46,100407,6097906475790,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,46,100407,6097906726064,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,46,100612,6097907508615,"#LOGIN MGR# Receive Event : SCE_MBUS_EVENT_DEVICE_REMOVED [DeviceId:0x3030d][SubType:2][REASON:0]
"
PROCESS_OUTPUT,STREAM_STDIO,46,100453,6097907754041,"#LOGIN MGR# : \event_thread.cpp(180) : Run : Event Received : SCE_LOGIN_MGR_EVENT_DEVICE_REMOVED
"
PROCESS_OUTPUT,STREAM_STDIO,46,100612,6097908583291,"#LOGIN MGR# [OnDeviceRemoved] deviceId : 0x3030d / ret : 0(0x00000000) / userId : 0x10000000 / reason : 0 
"
PROCESS_OUTPUT,STREAM_STDIO,46,100407,6097929868233,"ScePsP[TID:0x18837]: sceMbusEvent has been received. (eventId=2 REMOVED, deviceId=0x4030c)
"
PROCESS_OUTPUT,STREAM_STDIO,46,100612,6097931549603,"#LOGIN MGR# Receive Event : SCE_MBUS_EVENT_DEVICE_REMOVED [DeviceId:0x4030c][SubType:2][REASON:0]
"
PROCESS_OUTPUT,STREAM_STDIO,46,100453,6097931992428,"#LOGIN MGR# : \event_thread.cpp(180) : Run : Event Received : SCE_LOGIN_MGR_EVENT_DEVICE_REMOVED
"
PROCESS_OUTPUT,STREAM_STDIO,46,100612,6097933445205,"#LOGIN MGR# [OnDeviceRemoved] deviceId : 0x4030c / ret : 0(0x00000000) / userId : 0x10000001 / reason : 0 
"
PROCESS_OUTPUT,STREAM_STDIO,46,100407,6097958432639,"ScePsP[TID:0x18837]: sceMbusEvent has been received. (eventId=2 REMOVED, deviceId=0x5030b)
"
PROCESS_OUTPUT,STREAM_STDIO,46,100612,6097960572074,"#LOGIN MGR# Receive Event : SCE_MBUS_EVENT_DEVICE_REMOVED [DeviceId:0x5030b][SubType:2][REASON:0]
"
PROCESS_OUTPUT,STREAM_STDIO,46,100453,6097960971398,"#LOGIN MGR# : \event_thread.cpp(180) : Run : Event Received : SCE_LOGIN_MGR_EVENT_DEVICE_REMOVED
"
PROCESS_OUTPUT,STREAM_STDIO,46,100612,6097968040793,"#LOGIN MGR# [OnDeviceRemoved] deviceId : 0x5030b / ret : 0(0x00000000) / userId : 0x20000008 / reason : 0 
"
PROCESS_OUTPUT,STREAM_STDIO,46,100487,6098165783824,"[ProfileCacheManager] JobUpdate.Run(0x10000000, Normal)"
PROCESS_OUTPUT,STREAM_STDIO,46,100487,6098166238184,"
"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,6098214281486,"[ProfileCacheManager] JobUpdate.Finish(0x10000000)"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,6098214343395,"
"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,6098584361538,"[SceShellUI] I/PSM.UI : [FirstClear] : ClearFrameBuffer=False"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,6098585032922,"
"
KERNEL_OUTPUT,STREAM_KERNEL0,0,0,6100990890079,"<118>* [AvSetting update:323] **no need to change**
"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,6104594643762,"[SceShellUI] I/PSM.UI : [NoDraw] : ClearFrameBuffer=False"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,6104594935384,"
"
PROCESS_OUTPUT,STREAM_STDIO,46,100487,6104690576664,"[ProfileCacheManager] JobUpdate.Run(0x10000001, Normal)"
PROCESS_OUTPUT,STREAM_STDIO,46,100487,6104690670994,"
"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,6104727438413,"[ProfileCacheManager] JobUpdate.Finish(0x10000001)"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,6104727523287,"
"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,6104728374855,"[SceShellUI] I/PSM.UI : [FirstClear] : ClearFrameBuffer=False"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,6104728630535,"
"
